id,name,position,year,Adjusted Estimate,Std. Error,z value,Pr(>|z|),Year,School Name,Image Token,School Token,Rating
787,Alex Anderson,Skipper,26,-1.42635899182642,0.351082254019994,-13.1352548845161,2.06793960707094e-39,2026,McGill University,MCG-40.png,mcgill,-3905.964745712822
788,Bianca Weber,Skipper,26,-1.3582124120714902,0.403546022964896,-11.2587116553577,2.09803442738885e-29,2026,University of California at Berkeley,CAL-40.png,berkeley,-3927.062893037669
789,Bianca Weber,Skipper,26,-1.3582124120714902,0.403546022964896,-11.2587116553577,2.09803442738885e-29,2026,University of California at Berkeley,CAL-40.png,berkeley,-3927.062893037669
790,Erin McDonagh,Skipper,28,-1.2531194236029397,0.481849168883769,-9.21100545641941,3.23084222749119e-20,2028,University of Wisconsin,WIS-40.png,wisconsin,-3951.7863538571864
791,Ella Sligh,Skipper,28,-1.56312457996424,0.278570241372113,-17.0453256483275,3.7862941631457923e-65,2028,Hope College,HOP-40.png,hope,-3961.959884044819
792,Matthew Straub,Skipper,27,-1.18094178487248,0.537564148162455,-8.12207752312684,4.58270436902248e-16,2027,Bates College,BAT-40.png,bates,-3974.576014232325
793,Joseph Murphy,Skipper,28,-1.0809752858309696,0.611677002129058,-6.97454893863652,3.0685371766507097e-12,2028,Penn State University,PSU-40.png,penn-state,-3996.981578049113
794,Shay Wood,Skipper,27,-0.3008454547019497,1.1333580683988,-3.07585171188099,0.0020990220819306,2027,Stanford University,STAN-40.png,stanford,-4001.7651146002995
795,Molly McLeod,Skipper,25,-1.5625694671634602,0.293141606804148,-16.1961497689822,5.3684830325372404e-59,2025,University of Oregon,OR-40.png,oregon,-4004.563754739365
796,Cameron McLean,Skipper,26,-1.49684387586785,0.342293699355396,-13.6784281593311,1.3661395862336e-42,2026,University of New Hampshire,UNH-40.png,new-hampshire,-4020.568849801888
797,Camille Imbler,Skipper,25,-0.9572144037457,0.710751299204188,-5.82821348134077,5.602388236429941e-09,2025,Purdue University,PUR-40.png,purdue,-4046.6827051039636
798,Griffin Boothby,Skipper,25,-1.4041376570327595,0.418771828568422,-10.9590312530766,6.01396693476167e-28,2025,Miami University,MUO-40.png,miami-university,-4064.590799770785
799,Colin Kenny,Skipper,28,-1.5237032230657896,0.340910928866935,-13.8126962924688,2.13681336996674e-43,2028,Bates College,BAT-40.png,bates,-4070.1392327323842
800,Andrea Casagrande Caron,Skipper,28,-1.3899602712134,0.430620234169339,-10.6245731350628,2.2905767882957003e-26,2028,Lake Forest College,LFC-40.png,lake-forest,-4071.781244934817
801,Nathan Hjort,Skipper,27,-1.54929902155958,0.329835043446912,-14.3541294831464,1.00377989528095e-46,2027,Palm Beach Atlantic University,PBAU-40.png,palm-beach-atlantic,-4088.1031734598964
802,John McCalmont,Skipper,27,-1.5811804747804996,0.315029221910728,-15.129949996473,1.02773464224903e-51,2027,University of Michigan,MICH-40.png,michigan,-4107.448615293183
803,Nicholas DeConto,Skipper,25,-1.4130316468117,0.431565622721041,-10.6547586389673,1.65673856786787e-26,2025,The Citadel,CIT-40.png,citadel,-4120.760161786522
804,Jane Caroline Minchew,Skipper,25,-1.1864124412128798,0.583716908377935,-7.48926111035153,6.92624262368528e-14,2025,North Carolina State University,NCS-40.png,north-carolina-state,-4123.975607559565
805,Tucker Ballou,Skipper,26,-0.4349974504241198,1.08594091735417,-3.33369273846049,0.0008570127242593,2026,Syracuse University,SYR-40.png,syracuse,-4127.8176529107495
806,Sienna Stromberg,Skipper,25,-1.6965670158521795,0.245236727465757,-19.906328739811,3.58654490447269e-88,2025,Cal Poly University S.L.O.,SLO-40.png,cal-poly,-4128.84421410163
807,Alexander Sau Hang Ching,Skipper,28,-1.0458837264568,0.68523143849888,-6.17467236454058,6.63008149030484e-10,2028,Purdue University,PUR-40.png,purdue,-4147.4617684102395
808,Julia Priebke,Skipper,25,-1.62579802867575,0.299924767642986,-16.0406690205696,6.6434805519598e-58,2025,Villanova University,VIL-40.png,villanova,-4151.370360280458
809,Talia Trigg,Skipper,26,-1.71966386632583,0.239462090158167,-20.4828236621619,3.06373130457008e-93,2026,Middlebury College,MID-40.png,middlebury,-4157.714003126161
810,Sydney Krahulik,Skipper,27,-1.22216145033468,0.573606901767625,-7.68358493754103,1.54697316247643e-14,2027,Texas A&M University,TAMU-40.png,texas-am,-4165.143605972235
811,Calistoga Frerker,Skipper,28,-1.5605123661085796,0.35397716352615,-13.4068204259019,5.51531497419844e-41,2028,University of Michigan,MICH-40.png,michigan,-4182.9562227956085
812,Collin Ross,Skipper,25,-1.60007121655786,0.336790775116759,-14.2084269233786,8.12297375991805e-46,2025,Syracuse University,SYR-40.png,syracuse,-4210.514758465997
813,Rylie Cataldo,Skipper,27,-1.68276764702254,0.283912309813489,-17.1460108593991,6.73179599380262e-66,2027,Embry-Riddle University,EMB-40.png,embry-riddle,-4217.272223485546
814,Rylie Cataldo,Skipper,27,-1.68276764702254,0.283912309813489,-17.1460108593991,6.73179599380262e-66,2027,Embry-Riddle University,EMB-40.png,embry-riddle,-4217.272223485546
815,Matthew Sexton,Skipper,28,-1.5081729703813198,0.403227957025328,-11.6394927205981,2.59554751637152e-31,2028,Rollins College,ROL-40.png,rollins,-4226.029811838624
816,Joshua Hacker,Skipper,28,-1.2545909820342795,0.578938846877012,-7.66883567433863,1.73564623146608e-14,2028,Michigan Technological University,MTU-40.png,michigan-tech,-4245.998504699595
817,Jack Charlton,Skipper,27,-1.74052781882317,0.25531223830157,-19.2929400946367,6.1570304799196896e-83,2027,Western Michigan University,WMU-40.png,western-michigan,-4246.99235255105
818,Jackson Harney,Skipper,27,-1.4456559347629798,0.455285664331943,-10.1713104490444,2.6630147863849e-24,2027,Wentworth Institute of Technology,WIT-40.png,wentworth-institute,-4257.1688625217885
819,Gabrielle Ahitow,Skipper,28,-1.2965094341503396,0.579098069272154,-7.73911289315788,1.00112859915059e-14,2028,Northeastern University,NU-40.png,northeastern,-4330.3130761171415
820,Caden Meyers,Skipper,27,-1.6623504337498995,0.337531972672163,-14.361739705811,8.99407267678871e-47,2027,Michigan State University,MSU-40.png,michigan-state,-4337.296785516288
821,James Klancnik,Skipper,28,-1.3500499821702996,0.557310495484589,-8.13773635894557,4.0273663309666597e-16,2028,University of Chicago,CHI-40.png,chicago,-4372.031450794367
822,James Klancnik,Skipper,28,-1.3500499821702996,0.557310495484589,-8.13773635894557,4.0273663309666597e-16,2028,University of Chicago,CHI-40.png,chicago,-4372.031450794367
823,Isabelle Ouimet,Skipper,26,-1.57690427469938,0.406487962202108,-11.7152305053705,1.0650118377791e-31,2026,McGill University,MCG-40.png,mcgill,-4373.272436005084
824,Phoebe Milhollin,Skipper,28,-1.5527220008317797,0.425494492867545,-11.1350863064244,8.46629599563155e-29,2028,University of Wisconsin,WIS-40.png,wisconsin,-4381.927480266195
825,Juan Alcala,Skipper,26,-1.5460929971188997,0.444244659910527,-10.6501874400211,1.74014317792642e-26,2026,San Diego State University,SDSU-40.png,san-diego-state,-4424.91997396938
826,Julian Drake,Skipper,25,-1.5389803793288697,0.454142192979527,-10.40241658343,2.41723793058462e-25,2025,Rollins College,ROL-40.png,rollins,-4440.38733759632
827,Sunny Odom,Skipper,27,-1.2628927765416198,0.638656090869495,-6.96476357196001,3.2895572408689297e-12,2027,Embry-Riddle University,EMB-40.png,embry-riddle,-4441.753825691725
828,Kate Feiner,Skipper,26,-1.4356340690170095,0.527995153504586,-8.7516522424547,2.10251456896837e-18,2026,Princeton University,PRN-40.png,princeton,-4455.253598547777
829,Ryan Wiliani,Skipper,28,-1.4621009339990203,0.520273689311724,-8.93240794148863,4.1683519631121504e-19,2028,Bates College,BAT-40.png,bates,-4485.0229359332125
830,Sean Kenealy,Skipper,25,-1.8800420244393696,0.24424977390446,-20.7379431457623,1.57518483124926e-95,2025,Arizona State University,ASU-40.png,arizona-state,-4492.8333705921195
831,William Robertson,Skipper,25,-1.7792007620088597,0.314879533396935,-15.7660188600045,5.33057022377828e-56,2025,Duke University,DUK-40.png,duke,-4503.0401242085245
832,Audrey Craig,Skipper,24,-0.76652938873836,0.993721421874865,-3.97669326825945,6.9880207630682e-05,2025,William and Mary,WM-40.png,william-and-mary,-4514.223043101315
833,Edmund Redman,Skipper,26,-1.8717516284133,0.258859528529959,-19.5354892179859,5.48181325513586e-85,2026,Hope College,HOP-40.png,hope,-4520.081842416477
834,Micaela Jorcino,Skipper,28,-1.56586618093931,0.4744336306002,-10.0141764298737,1.32057166318328e-23,2028,Cal Poly University S.L.O.,SLO-40.png,cal-poly,-4555.03325367922
835,Rachel Ward,Skipper,27,-1.45917718137444,0.555411364407608,-8.36204186510419,6.16419609822026e-17,2027,University of Michigan,MICH-40.png,michigan,-4584.588455971704
836,Carolyn Staples,Skipper,25,-0.8450122229968398,0.980135385087904,-4.11188921905111,3.92434603704434e-05,2025,The Citadel,CIT-40.png,citadel,-4630.430601257392
837,Kaan Akdogan,Skipper,24,-1.3397894847821197,0.653702417973949,-6.9220875745928,4.45035965911369e-12,2024,Florida State University,FSU-40.png,florida-state,-4640.686223486086
838,Kallista Halatsis,Skipper,27,-1.6168724035381294,0.482046563262808,-9.9618349546799,2.2389163243076e-23,2027,Florida State University,FSU-40.png,florida-state,-4679.884496864683
839,Dalyan Yet,Skipper,26,-1.7958523194872202,0.379804806778208,-13.1147582409419,2.71045185397879e-39,2026,Middlebury College,MID-40.png,middlebury,-4731.119059309065
840,Noa Brassfield,Skipper,25,-1.7107634607530096,0.436786581773802,-11.2090425054428,3.6815430753103897e-29,2025,Cal Poly University S.L.O.,SLO-40.png,cal-poly,-4731.886666827425
841,Jack Beeson,Skipper,26,-1.9135391289035897,0.309965277657264,-16.4493748060968,8.473841051034361e-61,2026,Western Washington University,WWU-40.png,western-washington,-4756.974090778971
842,Damian Uzonwanne,Skipper,27,-1.918287553021529,0.311476119514922,-16.3848305967278,2.4545184613398e-60,2027,The Citadel,CIT-40.png,citadel,-4771.003464587824
843,Henrik Stjernfeldt,Skipper,27,-1.9719484513538,0.27639090237977,-18.6588788093478,1.06951741551576e-77,2027,Purdue University,PUR-40.png,purdue,-4773.06960984691
844,Alec Purrington,Skipper,28,-1.3615251899118,0.686564821700447,-6.62242070429321,3.53363629504717e-11,2028,Amherst College,AMH-40.png,amherst,-4782.7448449249405
845,Nathan Briar,Skipper,26,-2.01619632189044,0.25068312250142,-20.7488728006314,1.2549928205838701e-95,2026,Cal Poly University S.L.O.,SLO-40.png,cal-poly,-4784.44201128514
846,Adrian Whitney,Skipper,26,-1.90406838181056,0.327278362893046,-15.5502619757064,1.5845633292275e-54,2026,Amherst College,AMH-40.png,amherst,-4789.9718523002575
847,Victor Larimer,Skipper,28,-1.7782119985546596,0.416434218523782,-11.9188281796488,9.442730687145808e-33,2028,Vanderbilt University,VAN-40.png,vanderbilt,-4805.726652680665
848,Victor Larimer,Skipper,28,-1.7782119985546596,0.416434218523782,-11.9188281796488,9.442730687145808e-33,2028,Vanderbilt University,VAN-40.png,vanderbilt,-4805.726652680665
849,Keira LePage,Skipper,27,-0.7520751306001299,1.10915467208746,-3.54979438832161,0.0003855321386207,2027,College of Coastal Georgia,ccga-40.png,college-of-coastal-georgia,-4831.6142774626405
850,Sebastian Helgesen,Skipper,27,-1.7727111583417998,0.443820710755544,-11.1709682273688,5.65609422109508e-29,2027,University of Georgia,GA-40.png,georgia,-4876.884448950232
851,Georgia Green,Skipper,28,-1.9281512266948595,0.344418868124741,-14.8463037309545,7.35116302000875e-50,2028,Bates College,BAT-40.png,bates,-4889.559057763942
852,Brendan Chinn,Skipper,26,-1.6112328909026394,0.574922096487779,-8.34274560042278,7.25852085748972e-17,2026,McGill University,MCG-40.png,mcgill,-4947.232071268616
853,Kaitlyn Scarcella,Skipper,27,-0.8832623828370898,1.06352917445614,-3.8254317612624,0.0001305430918521,2027,SUNY Maritime College,NYM-40.png,ny-maritime,-4957.1122890425995
854,Imogene Nuss,Skipper,28,-1.8245941947893896,0.439209329669832,-11.4063836000753,3.8854980323966895e-30,2028,Washington College,WAC-40.png,washington-college,-4966.816378588275
855,Gavin Holmes,Skipper,27,-2.0297090213312496,0.304969215957946,-17.0997748251646,1.4897877701855401e-65,2027,Purdue University,PUR-40.png,purdue,-4974.325690536338
856,Johnny Leadingham,Skipper,26,-1.901048628494,0.394815750124978,-12.882577574579,5.64193186391585e-38,2026,Princeton University,PRN-40.png,princeton,-4986.544507362934
857,Seton Dill,Skipper,27,-1.94050627161316,0.378482051188678,-13.5427879754714,8.740744507953969e-42,2027,University of Delaware,DEL-40.png,delaware,-5016.458696792353
858,Seton Dill,Skipper,27,-1.94050627161316,0.378482051188678,-13.5427879754714,8.740744507953969e-42,2027,University of Delaware,DEL-40.png,delaware,-5016.458696792353
859,Alexander Oakes,Skipper,26,-1.7782778986906602,0.489439193697208,-10.1411449323324,3.62821896857894e-24,2026,Embry-Riddle University,EMB-40.png,embry-riddle,-5024.873378472945
860,Ian Peterson,Skipper,28,-1.71761452450998,0.531205401476599,-9.2295944488482,2.71658488118815e-20,2028,University of New Hampshire,UNH-40.png,new-hampshire,-5028.845253449757
861,Dylan Zink,Skipper,27,-1.99072866434218,0.355192321514269,-14.5721747092747,4.22232665042999e-48,2027,University of Oregon,OR-40.png,oregon,-5047.034293227167
862,Timothy Dolan,Skipper,26,-2.0573384859231303,0.311621952668353,-16.8233795507314,1.64501191750903e-63,2025,Embry-Riddle University,EMB-40.png,embry-riddle,-5049.542829851319
863,Aidan Ulian,Skipper,27,-1.6146321780763802,0.612642432457409,-7.83463211808575,4.70217409123067e-15,2027,Middlebury College,MID-40.png,middlebury,-5067.1916535249875
864,Camden Wacha,Skipper,27,-2.17057599057799,0.250275577684519,-21.3994986657697,1.3505231926105e-101,2027,Arizona State University,ASU-40.png,arizona-state,-5091.978714209537
865,Nikolas Krause,Skipper,28,-1.2140497612349397,0.898454049520568,-4.8964614982136,9.75777556453735e-07,2028,University of California at Berkeley,CAL-40.png,berkeley,-5123.461671031584
866,Giovanni Perrotti,Skipper,27,-0.9943771263108796,1.0484619901583,-3.98638488156968,6.7087654563869e-05,2027,Webb Institute,WEB-40.png,webb-institute,-5134.14022309666
867,Noah Lovelace,Skipper,25,-1.6397375992718597,0.623427326437841,-7.73936799818727,9.99122085262276e-15,2025,Arizona State University,ASU-40.png,arizona-state,-5149.757177857242
868,Silas Hodges,Skipper,27,-1.9901315255294605,0.398445147615822,-12.9888077610023,1.41615948160431e-38,2027,St. John's College,SJC-40.png,st-john,-5175.598493906387
869,Marguerite Eno,Skipper,27,-1.8716112513351293,0.478110451891531,-10.5766505030076,3.82384526475435e-26,2027,Northwestern University,NWU-40.png,northwestern,-5177.5538583448515
870,William Avery,Skipper,27,-1.940645890029869,0.436458520660354,-11.7441670801413,7.56643011859337e-32,2027,Clemson University,CLE-40.png,clemson,-5190.667342040801
871,Marlon Wool,Skipper,26,-2.200316156038169,0.277090379912265,-19.4359402080289,3.83326421389891e-84,2026,Rutgers University,RUT-40.png,rutgers,-5231.903451813133
872,Margaret Myers-Aldous,Skipper,25,-1.87872452208159,0.493286519268461,-10.2656777033922,1.0061202418039e-24,2025,SUNY Stony Brook,SBU-40.png,stony-brook,-5237.308601968563
873,Aengus Onken,Skipper,28,-2.1641766508972897,0.310438971187687,-17.2316398633462,1.53730589473589e-66,2028,Middlebury College,MID-40.png,middlebury,-5259.670215357641
874,Cameron Luck,Skipper,28,-1.5137297290729594,0.744106638288906,-6.31485513962742,2.70414653434814e-10,2028,University of Vermont,UVM-40.png,vermont,-5259.779373012637
875,Stephen Blair,Skipper,24,-1.9765288262842,0.444821246484262,-11.6040426738552,3.93061706134716e-31,2024,American University,AU-40.png,american,-5287.521392021186
876,Kassidy Kennedy,Skipper,26,-2.0002740612165097,0.429279102720979,-12.0794837869002,1.3556814696476e-33,2026,University of Toledo,TOL-40.png,toledo,-5288.385430595957
877,Harrison Rohne,Skipper,26,-2.0143887170507,0.42397995371861,-12.2637510844633,1.41781469344281e-34,2026,William and Mary,WM-40.png,william-and-mary,-5300.71729525723
878,Kristen McDonough,Skipper,25,-2.02896565724538,0.414485968327327,-12.5798264738465,2.7262806858961003e-36,2025,Rochester Institute of Technology,RIT-40.png,rochester,-5301.3892194727405
879,Mira Singh,Skipper,26,-1.9804510760913403,0.447774160025538,-11.5362775197956,8.659202347987791e-31,2026,Vanderbilt University,VAN-40.png,vanderbilt,-5304.224632259295
880,Grace Kokkotos,Skipper,27,-1.1213534707537396,1.02138811065032,-4.21636919991986,2.48267178782474e-05,2027,Bentley University,BENT-40.png,bentley,-5306.871273458439
881,George Wood,Skipper,27,-1.8704007430304297,0.533314370044865,-9.4795807635218,2.5530672631328506e-21,2027,Washington College,WAC-40.png,washington-college,-5340.7445961954545
882,Viola Frank,Skipper,26,-1.4192150992086403,0.834468209078022,-5.51777880723884,3.43311157080088e-08,2026,University of California at Berkeley,CAL-40.png,berkeley,-5341.834825651347
883,Elias Ricken,Skipper,27,-1.4715537804111896,0.810296215206757,-5.74697202476699,9.085575431526793e-09,2027,Arizona State University,ASU-40.png,arizona-state,-5373.99620644265
884,Conner Hedge,Skipper,26,-2.0176917473104097,0.448182599008876,-11.6088568788098,3.715494405724e-31,2026,Embry-Riddle University,EMB-40.png,embry-riddle,-5379.931291647447
885,Rohit Rajan,Skipper,26,-1.7603127614752396,0.632066003163853,-7.82435479344998,5.10267118083887e-15,2026,University of Texas,UT-40.png,texas,-5416.823532442038
886,Quinn Gladstone-Lamas,Skipper,26,-1.4523373806858495,0.840097969540627,-5.52022912682234,3.38557911178443e-08,2026,University of Hawaii,UH-40.png,hawaii,-5424.968669993579
887,Hongzhen Chen,Skipper,26,-2.020916674904229,0.462832730586668,-11.2483673496077,2.35918495877738e-29,2026,University of California at Berkeley,CAL-40.png,berkeley,-5430.331541568462
888,Lucas Hurtado,Skipper,28,-1.94745459686094,0.512251019504341,-10.0197955720693,1.2476072944837e-23,2028,Northwestern University,NWU-40.png,northwestern,-5431.6622522349035
889,Madison Roy,Skipper,25,-1.5522417542584497,0.7985974455557,-5.93219735522513,2.98907022760362e-09,2025,Florida State University,FSU-40.png,florida-state,-5500.275845183999
890,Mitchel Soederberg,Skipper,25,-2.12387364001254,0.417774126022808,-12.7079902977987,5.33889266799397e-37,2025,Bates College,BAT-40.png,bates,-5501.069658093504
891,Anna Servidio,Skipper,26,-1.7146690444919002,0.694426078913086,-7.05599212563816,1.71373530663928e-12,2026,University of Delaware,DEL-40.png,delaware,-5512.616325723058
892,Colin Thompson,Skipper,25,-2.43937008373492,0.22020357783548,-25.5425731006688,6.639709583585164e-144,2025,Cal Poly University S.L.O.,SLO-40.png,cal-poly,-5539.35090097628
893,Glen Warren,Skipper,26,-2.07695718708144,0.462481903922003,-11.3780734826881,5.37745189793376e-30,2026,University of Michigan,MICH-40.png,michigan,-5541.360085928889
894,Mary Elliot,Skipper,25,-1.1429399396326605,1.10049669650923,-3.93289307775126,8.39295764723076e-05,2025,College of Coastal Georgia,ccga-40.png,college-of-coastal-georgia,-5587.369968793011
895,Henry Campbell,Skipper,25,-1.8091868511040503,0.680036628564407,-7.34428491271724,2.0686205499930005e-13,2025,Rollins College,ROL-40.png,rollins,-5658.483587901322
896,Connor Bricco,Skipper,26,-2.15021678502232,0.458691363889065,-11.6318141242993,2.8399699791260103e-31,2026,Hope College,HOP-40.png,hope,-5676.507661711835
897,Clare Rados,Skipper,27,-2.10456645765532,0.502595662335548,-10.524886612094,6.63412719989426e-26,2027,Middlebury College,MID-40.png,middlebury,-5716.919902317284
898,Kate Adams,Skipper,28,-2.1822671195677903,0.456202130196236,-11.7655369505083,5.8751356948921e-32,2028,Middlebury College,MID-40.png,middlebury,-5733.140629724288
899,Kathryn Drennan,Skipper,26,-1.94648898203457,0.617068056626531,-8.31623809899633,9.07993204594588e-17,2026,Western Washington University,WWU-40.png,western-washington,-5744.182133948733
900,Elizabeth Price,Skipper,25,-1.6007590006739902,0.849286153654175,-5.63526778370087,1.74786523449593e-08,2025,Hamilton College,HMT-40.png,hamilton,-5749.376462310505
901,Benjamin Karle,Skipper,28,-2.17523009090972,0.468702131073194,-11.4367433721551,2.73977627761158e-30,2028,Marquette University,MRQ-40.png,marquette,-5756.566575039023
902,Harry Boutemy,Skipper,24,-1.82836446374155,0.706032058847584,-7.10103783683919,1.2382346829955598e-12,2024,McGill University,MCG-40.png,mcgill,-5774.825104025852
903,Benjamin Koly,Skipper,26,-1.98629192963282,0.602320777248759,-8.58593630691509,9.00995785083938e-18,2026,University of Delaware,DEL-40.png,delaware,-5779.5461910119175
904,Emma Launsby,Skipper,25,-2.21767385734024,0.450415097427559,-11.9953122982646,3.75996312505955e-33,2025,Palm Beach Atlantic University,PBAU-40.png,palm-beach-atlantic,-5786.593006963157
905,Ethan Menand,Skipper,27,-1.7038127360168098,0.799390214513265,-6.11592254622514,9.59999470916423e-10,2027,Rochester Institute of Technology,RIT-40.png,rochester,-5805.796115573415
906,Christopher Moore,Skipper,26,-1.9756616600402697,0.636424148034955,-8.10914792616171,5.09759575392145e-16,2026,Arizona State University,ASU-40.png,arizona-state,-5860.595764185404
907,Julia Gordon,Skipper,27,-2.2852598863933102,0.431135368490577,-12.6884876221179,6.84956587421912e-37,2027,Villanova University,VIL-40.png,villanova,-5863.925878258352
908,Brett Stein,Skipper,24,-2.39551640633513,0.357781257973007,-15.5981124838931,7.49782956453876e-55,2024,California State University Channel Islands,CSUCI-40.png,channel-islands,-5864.376586589282
909,Julia Kane,Skipper,25,-2.006962113626149,0.617744202212609,-8.40502912886228,4.27755413900253e-17,2025,American University,AU-40.png,american,-5867.156833890125
910,Nadine Rouba,Skipper,26,-2.03227156348404,0.601324724251548,-8.67662221960803,4.07696571966546e-18,2026,Rutgers University,RUT-40.png,rutgers,-5868.517299722725
911,Kevin Young,Skipper,28,-1.8205538550260096,0.742856973186604,-6.73851082491648,1.6001813863417298e-11,2028,Wake Forest University,WFU-40.png,wake-forest,-5869.678629611832
912,Ross Ellis,Skipper,27,-1.88373122565408,0.712763979416646,-7.11164883775314,1.14664712371487e-12,2027,Florida State University,FSU-40.png,florida-state,-5905.754389558098
913,Charlotte Maffie,Skipper,25,-2.1585556792006595,0.530939770821207,-10.0647038949297,7.91250716488662e-24,2025,Bates College,BAT-40.png,bates,-5909.93067086494
914,Daniel Gates,Skipper,26,-2.5239591952281395,0.309459736677471,-18.4487815981535,5.33340219016435e-76,2026,Cal Poly University S.L.O.,SLO-40.png,cal-poly,-5976.297600488691
915,Karolina Debniak,Skipper,26,-2.1715275521463897,0.545075037708702,-9.82749728334787,8.57225797310486e-23,2026,Rutgers University,RUT-40.png,rutgers,-5978.2802174188855
916,Mia Pyenta,Skipper,28,-2.37601870993094,0.424848181971545,-13.0898868021048,3.76168020243849e-39,2028,University of Michigan,MICH-40.png,michigan,-6026.581965776515
917,Daniel Heitz,Skipper,26,-1.90006272678132,0.75488140618648,-6.73650004525574,1.6224724294427197e-11,2026,Olin College of Engineering,OLIN-40.png,olin,-6064.76967212208
918,Alexa Quinn,Skipper,26,-2.33709503146907,0.465329143269667,-11.8674942489588,1.74619670334837e-32,2026,Miami University,MUO-40.png,miami-university,-6070.1774927471415
919,Lance Shrum,Skipper,28,-2.33929806756256,0.480001793040911,-11.5093194396637,1.18409125091481e-30,2028,American University,AU-40.png,american,-6118.601514247853
920,Lance Shrum,Skipper,28,-2.33929806756256,0.480001793040911,-11.5093194396637,1.18409125091481e-30,2028,American University,AU-40.png,american,-6118.601514247853
921,William Bailly,Skipper,26,-2.65229206355171,0.273091756108423,-21.3755554063328,2.2562267320829598e-101,2026,Arizona State University,ASU-40.png,arizona-state,-6123.85939542869
922,Kerry Wier,Skipper,25,-2.3077877670321,0.503461761411774,-10.9104287320365,1.02770515617049e-27,2025,Western Washington University,WWU-40.png,western-washington,-6125.960818299522
923,Robert Scheer,Skipper,27,-2.18062512137342,0.595224192757554,-9.01478986711086,1.97248244892895e-19,2027,University of Kansas,KU-40.png,kansas,-6146.9228210195015
924,Nathaniel Rubin,Skipper,28,-2.09268477066161,0.673472469370051,-7.83681725810563,4.621098149017181e-15,2028,University of Washington,UW-40.png,washington-nwicsa,-6205.786949433373
925,River Servia,Skipper,27,-2.623086932029329,0.321738087295423,-18.0528294956037,7.4950770571493e-73,2027,University of Michigan,MICH-40.png,michigan,-6211.388125944927
926,Earl Tyler,Skipper,26,-2.5372754703239395,0.385640129589955,-14.8388897612009,8.21035505513302e-50,2026,University of North Carolina,UNC-40.png,north-carolina,-6231.471329417744
927,Nina Gonzalez,Skipper,27,-1.8534628136001703,0.852938495063605,-5.90741154598849,3.47524815277433e-09,2027,University of Michigan,MICH-40.png,michigan,-6265.741112391155
928,Andrew Beute,Skipper,27,-2.7641360966861,0.257887066296624,-23.0695245103907,9.368812509262771e-118,2027,University of Michigan,MICH-40.png,michigan,-6301.933392262073
929,Oscar Lubliner,Skipper,27,-2.305180819385689,0.581573445614461,-9.44055606552232,3.70806278445005e-21,2027,North Carolina State University,NCS-40.png,north-carolina-state,-6355.081975614761
930,Keegan Beyer,Skipper,28,-2.39991672847543,0.526146840645974,-10.6151214778273,2.53464525670749e-26,2028,Michigan State University,MSU-40.png,michigan-state,-6378.273978888781
931,Sarah Ward,Skipper,24,-2.61826360431573,0.381147062468856,-15.2262999664245,2.36608381909986e-52,2024,Monmouth University,MON-40.png,monmouth,-6379.968396038028
932,Julian Wright,Skipper,25,-1.4544478617906296,1.1608842786526,-3.99664621811602,6.42462049662318e-05,2025,Palm Beach Atlantic University,PBAU-40.png,palm-beach-atlantic,-6391.548559539058
933,Alya MacManaway,Skipper,26,-2.57925449581473,0.413253133030874,-13.9489575159269,3.19237464978275e-44,2026,Hillsdale College,HILL-40.png,hillsdale-college,-6398.268390722082
934,Miguel Sanchez Navarro,Skipper,27,-1.80730690268446,0.9412397970823,-5.30417733962916,1.13182243063696e-07,2027,Bentley University,BENT-40.png,bentley,-6438.33319661582
935,Keegan Aerts,Skipper,25,-2.90180669401772,0.224436197899203,-27.1213050797986,5.52191435384991e-162,2025,Western Michigan University,WMU-40.png,western-michigan,-6476.921981733049
936,Cole Crosby,Skipper,26,-2.6166469100471,0.418604846912267,-13.8599513431331,1.10749304828143e-43,2026,Princeton University,PRN-40.png,princeton,-6489.108360831001
937,Seraphee de Labaca,Skipper,26,-2.7500194674861,0.331358254446976,-17.911777624337,9.54383189345964e-72,2026,California State University Channel Islands,CSUCI-40.png,channel-islands,-6494.113698313128
938,Lucas Posthumus Meyjes,Skipper,27,-2.37477892565876,0.593682924462429,-9.36522611097473,7.58876289301011e-21,2027,Western Michigan University,WMU-40.png,western-michigan,-6530.606624704807
939,Nora VanDerMeid,Skipper,27,-2.31874742561124,0.631666827400743,-8.71336452543524,2.94986160793181e-18,2027,Rollins College,ROL-40.png,rollins,-6532.495333424709
940,Mathis Destouches,Skipper,25,-2.74460376512258,0.348424377518898,-17.0189000766962,5.94774445137301e-65,2025,Purdue University,PUR-40.png,purdue,-6534.480662801854
941,Gavin Tucker,Skipper,26,-2.62137388589218,0.434165619310592,-13.3740893515912,8.56968146005401e-41,2026,University of New Hampshire,UNH-40.png,new-hampshire,-6545.244629716135
942,Olivia Blackmer,Skipper,28,-1.8188554625022,0.980297499716975,-5.10462524295283,3.31450699342194e-07,2028,Salve Regina University,SR-40.png,salve-regina,-6578.603424155324
943,Kay Lyon,Skipper,27,-1.5198368193290794,1.18677021917373,-3.96456925146093,7.35285991981967e-05,2027,Duke University,DUK-40.png,duke,-6599.984296179349
944,Jason Dank,Skipper,26,-2.55678187216776,0.519746494193528,-11.0476507999039,2.250263754978069e-28,2026,Wentworth Institute of Technology,WIT-40.png,wentworth-institute,-6672.803226916105
