id,name,position,year,Adjusted Estimate,Std. Error,z value,Pr(>|z|)
263,Hank Seum,Skipper,27,1.8964639892180002,0.184991487609553,-6.96643898371503,3.25063780746858e-12
264,Christopher Chwalk,Skipper,28,1.8852376550301102,0.189290006312493,-6.86754821583367,6.53146807650574e-12
265,Edward Herman,Skipper,28,1.8833108291197502,0.208353661803713,-6.24843863921795,4.14576031311106e-10
266,John Polek,Skipper,26,1.8789554833222102,0.25112566520646,-5.20154089292507,1.97642972127855e-07
267,Ethan Danielson,Skipper,26,1.8756497569015402,0.145019329573184,-9.03014892641753,1.71438323243594e-19
268,Miles Wolff,Skipper,26,1.8755165985663,0.269015207204492,-4.86842106511384,1.12493439229076e-06
269,Adrian Winkelman,Skipper,25,1.87235746685667,0.10621212594168,-12.3605324877953,4.2731669749485503e-35
270,Adrien Bellanger,Skipper,25,1.8718494455132102,0.121623763287095,-10.7984362524882,3.5011543656008e-27
271,Sam Monaghan,Skipper,24,1.8624524550243602,0.120719750889406,-10.9571419373128,6.1408153485944995e-28
272,Isabella du Plessis,Skipper,24,1.86091409887596,0.109440161478976,-12.1005103006455,1.04956692157855e-33
273,Matthew Wallace,Skipper,25,1.85984792706947,0.1554097882126,-8.52808557511244,1.4878946149310102e-17
274,Tavia Smith,Skipper,27,1.8577167055306,0.133081409648938,-9.97494088864736,1.96218255568859e-23
275,Luke Hosek,Skipper,24,1.8499146871393202,0.13476457001081,-9.90825120363748,3.83296300307504e-23
276,Jack Derry,Skipper,25,1.8488824329219202,0.117633326911924,-11.3599904237619,6.61518891798207e-30
277,Marina Conde,Skipper,28,1.8381693065183602,0.17559431464685,-7.67124263873443,1.70337971842999e-14
278,Garrett Henderson,Skipper,27,1.83170634826665,0.290354080555435,-4.66151379481495,3.13892024543553e-06
279,Delaney Smith,Skipper,26,1.8287985206949102,0.32591433049997,-4.16182184250972,3.15718630249302e-05
280,Lucas Thress,Skipper,26,1.8251461998454002,0.138553532869522,-9.8160593392591,9.602406004135e-23
281,Gilda Dondona,Skipper,28,1.8228954788770002,0.255893516183868,-5.32370042662887,1.0167730637723e-07
282,Rocco Cappetta,Skipper,24,1.8156438286146601,0.583148277960535,-2.34854859956329,0.0188467394976329
283,Efe Guder,Skipper,28,1.8128773837145702,0.237654094657443,-5.77443665938146,7.72109673949728e-09
284,Tyler Paige,Skipper,19,1.80796084980868,0.528553046317915,-2.6056704429995,0.0091694639372697
285,Tyler Brown,Skipper,26,1.8078962991748802,0.15630635457927,-8.81153939447328,1.23438888142653e-18
286,Courtland Doyle,Skipper,27,1.80362623564482,0.234349265549198,-5.89534454598819,3.73900370559197e-09
287,Trey Summers,Skipper,24,1.7964407214345401,0.154730352293836,-8.97532486764332,2.82516827072779e-19
288,Blake Goodwin,Skipper,27,1.7776459598606502,0.15347370874884,-9.17127729414185,4.67446960323138e-20
289,Elliott Mendenhall,Skipper,25,1.7764881374388202,0.112475419140799,-12.5245833576699,5.477824933167e-36
290,Max Sigel,Skipper,26,1.7762844302081802,0.165330359241553,-8.52179524929223,1.57098938351716e-17
291,Olivia Sowa,Skipper,24,1.7753107462961601,0.114240070175574,-12.3414240878321,5.41888531536066e-35
292,Jack Schweda,Skipper,24,1.7712669329017101,0.921123041671095,-1.53500553486293,0.124782468481533
293,Victroia Flatley,Skipper,24,1.76306693138491,0.269868224227893,-5.26971625814969,1.36634806020915e-07
294,Ella Hubbard,Skipper,26,1.7612107721698702,0.120920496466022,-11.7762097378328,5.17690328900208e-32
295,Hudson Mayfield,Skipper,27,1.76102090118771,0.176595378664431,-8.06462213077019,7.34627329329536e-16
296,Will Donovan,Skipper,25,1.7597802965461702,0.264714074077229,-5.38473675258607,7.25507513500436e-08
297,Kytalin Hendrickson,Skipper,26,1.7543706985531802,0.107230258607455,-13.3434836415098,1.2927434773423696e-40
298,Emily Alfortish,Skipper,25,1.75358357934919,0.162283586202926,-8.82167047391523,1.1276468457378698e-18
299,Sammy Shea,Skipper,19,1.7518567493836001,0.566519743382005,-2.530078020258,0.0114037165633772
300,Skylor Sweet,Skipper,26,1.74346124578608,0.141271278620942,-10.2054336057862,1.87481847359897e-24
301,Olivia Drulard,Skipper,27,1.73808856312855,0.164158641706235,-8.81529794585955,1.19367192036927e-18
302,Sophia Montgomery,Skipper,25,1.73733427417966,0.189738417716324,-7.63083008387708,2.33246937809916e-14
303,Lucia Loosbrock,Skipper,25,1.73704040928741,0.0969359377837777,-14.9393044930294,1.82873923591805e-50
304,Benjamin Luu,Skipper,26,1.73696894984309,0.437663372281039,-3.30899737568985,0.0009363071473909
305,Joshua Dillon,Skipper,25,1.7354129943939,0.101710149993061,-14.2540631968552,4.22939715530024e-46
306,Henry Scholz,Skipper,27,1.7274773581731901,0.149167032792896,-9.77239082047932,1.47919504750236e-22
307,Bobby Rielly,Skipper,25,1.71664342453848,0.305326216441188,-4.80978178924576,1.51095151489661e-06
308,Emmett Nevel,Skipper,25,1.71636421072838,0.271779626641865,-5.40449520656595,6.49911614693975e-08
309,David Vinogradov,Skipper,28,1.7109969924091801,0.194821889642148,-7.56690590803363,3.82218535197925e-14
310,Xavier Stoldt,Skipper,26,1.7103484971978502,0.280436692179985,-5.25910996700893,1.44754309749877e-07
311,William Turner,Skipper,24,1.7089349398192102,0.207896060343006,-7.1009568815385,1.23896031658392e-12
312,Pilar Cundey,Skipper,27,1.7089287094246801,0.184983192599733,-7.98054769184511,1.4568539599895701e-15
313,Calvin Lamosse,Skipper,25,1.70709292397557,0.108602914054534,-13.6101594423041,3.4848272861704e-42
314,Hunter Skinner,Skipper,20,1.7060924854652801,1.29430207432738,-1.14278068777723,0.253129659003098
315,Olin Guck,Skipper,26,1.69942599538431,0.133119865221937,-11.1611433973077,6.31737953842733e-29
316,Rebecca Schill,Skipper,27,1.68653010380462,0.144113853347656,-10.3991792706886,2.5007781009293302e-25
317,Zachary Severson,Skipper,26,1.6834500218396502,0.38685006294222,-3.88198431944233,0.0001036075596661
318,Lourdes Gallo,Skipper,24,1.68319430493515,0.206886183846589,-7.26003818764061,3.86981055658313e-13
319,Jack Leahy,Skipper,25,1.6809121152333102,0.896037284218908,-1.67881829407872,0.0931874621166177
320,Brent Penwarden,Skipper,24,1.6648216768241002,0.168223547273078,-9.03782049527523,1.59826553073029e-19
321,Sam Ingalls,Skipper,24,1.66120649886256,0.278061724306327,-5.48075937130835,4.23504154719861e-08
322,Humberto Porrata,Skipper,25,1.6606977654882202,0.11557729796868,-13.1902904935666,9.97999311545434e-40
323,Nicholas Barillari,Skipper,26,1.6493614460279502,0.879306339861058,-1.74664321693774,0.0806992457576073
324,Will Cornell,Skipper,25,1.64460453534114,0.199545530115606,-7.72050049892346,1.15873798587772e-14
325,Emil Tullberg,Skipper,25,1.6445586002588102,0.108769642174542,-14.1642214601162,1.5254814930189802e-45
326,Nathan Selian,Skipper,25,1.64156300515863,0.11434644077926,-13.4996147189041,1.57196050149206e-41
327,Marina Garrido,Skipper,25,1.63693758939802,0.137805008939777,-11.2351381322809,2.74064874182608e-29
328,Thomas Whidden,Skipper,28,1.6346711977030202,0.360637323494316,-4.2994016465909,1.71259856483444e-05
329,Colin Martz,Skipper,25,1.6345992212556202,0.406245268579426,-3.81689781723043,0.0001351401044272
330,Ethan Burt,Skipper,26,1.63423846059852,0.13858411762703,-11.1914515610813,4.49021861321037e-29
331,Jack Crager,Skipper,27,1.6228480338265001,0.286212485718195,-5.45869919828867,4.79635546282687e-08
332,Elizabeth Gildea,Skipper,24,1.6195804742483801,0.108008233250241,-14.4953340944011,1.29669923953924e-47
333,Benjamin Stevens,Skipper,25,1.61824144038245,0.138644014251498,-11.3019986346598,1.28265110349487e-29
334,Davis Winsor,Skipper,24,1.61562939373869,0.239357751806046,-6.55740829187672,5.47509597144402e-11
335,Gregory Walters,Skipper,24,1.6136095871975,0.188908284326679,-8.31930859231867,8.8477913726056e-17
336,Christian Cushman,Skipper,25,1.60771882206802,0.11779604867841,-13.3915958623977,6.77100665150301e-41
337,Adam Larzelere,Skipper,25,1.5958580028150402,0.143389787111993,-11.0840383360096,1.49953037321316e-28
338,Kailey Warrior,Skipper,27,1.59452465665238,0.240445519597718,-6.61551625568048,3.7025729403553694e-11
339,Jacob Usher,Skipper,25,1.5943871061651,0.155721781961362,-10.2157114692294,1.68637427401798e-24
340,Laura Slovensky,Skipper,25,1.5900391407176901,0.156065323456794,-10.2210838647994,1.59546848220583e-24
341,Will Ayers,Skipper,27,1.5856381574790301,1.59215638755596,-1.00464863576183,0.315066069259924
342,Joe Serpa,Skipper,24,1.5761954975148702,0.135076336188174,-11.911785943026,1.02752551815549e-32
343,Jennifer Permenter,Skipper,25,1.5712231624880901,0.324134763862035,-4.97932624824996,6.3806006217518e-07
344,Julian Dahiya,Skipper,28,1.57099188746761,0.324702321167376,-4.97133499657654,6.64934415154461e-07
345,Wilson Kaznoski,Skipper,24,1.5704629184815502,0.128601597023127,-12.5560880972939,3.68086142041544e-36
346,Haley Andreasen,Skipper,25,1.56543001811888,0.115394284731311,-14.0367946801635,9.28166385270989e-45
347,Andreas Keswater,Skipper,24,1.5643189179823402,0.13836322115311,-11.7146519766308,1.07230660473805e-31
348,Adra Ivancich,Skipper,26,1.5608802680604401,0.155660851151891,-10.4349656325032,1.7167586745400502e-25
349,Margaux Cowles,Skipper,27,1.5562507217913601,0.255451014486288,-6.37674186434951,1.80894975509012e-10
350,Peter McGonagle,Skipper,25,1.5471562022396401,0.116529042695898,-14.0569222918249,6.98588993209818e-45
351,Emery Diemar,Skipper,28,1.5461251951582402,0.297025367797598,-5.51828524665036,3.42323465401859e-08
352,Duncan Craine,Skipper,26,1.5429101542443102,0.201443546669202,-8.15258554104576,3.56224805412449e-16
353,Elizabeth Cutler,Skipper,24,1.5392026836940302,0.10695549521527,-15.3895151731072,1.92468988882917e-53
354,Anna Olsen,Skipper,25,1.5357955681597402,0.339635004387114,-4.85639086281255,1.1954462020649e-06
355,Robert Chase,Skipper,26,1.5357270549261501,0.181114031019303,-9.10734986100923,8.441880574789411e-20
356,Morgan Smith,Skipper,27,1.5321547055333102,0.282303185634483,-5.85555274875152,4.7542608871352615e-09
357,Pj Rodrigues,Skipper,28,1.5320678872538502,0.183049000835104,-9.03106821321553,1.70004075547884e-19
358,Sean Ross,Skipper,25,1.53111414659098,0.431029115705343,-3.83751745136491,0.0001242844045366
359,Valerio Palamara,Skipper,24,1.5288826199409602,0.116200279244511,-14.2539526667608,4.236098341264871e-46
360,Savannah Young,Skipper,25,1.5263400663838402,0.435268570123865,-3.81110869847717,0.0001383449134327
361,Mairéad Reitzel,Skipper,28,1.52569919342232,0.229808758337618,-7.22120740192281,5.15279933366085e-13
362,Lucija Ruzevic,Skipper,24,1.52445082686705,0.169284476975907,-9.81038015391055,1.01585130221364e-22
363,Leah Rickard,Skipper,26,1.52423407566032,0.139545303531029,-11.9026709066348,1.14618999128431e-32
364,Helen Horangic,Skipper,25,1.52280116512461,0.213942917019183,-7.77027236140261,7.831754187840641e-15
365,Raam Fox,Skipper,26,1.51869393716337,0.290355609749151,-5.7395204605587,9.49450124387573e-09
366,Wade Anthony,Skipper,24,1.51726692296294,0.193325497360941,-8.62756853059915,6.2669986249031696e-18
367,Michaela ODonnell,Skipper,24,1.5158771572072902,0.137598878161466,-12.1317758200794,7.167799758781429e-34
368,Gianna Dewey,Skipper,27,1.51462052696404,0.140975415651916,-11.8501184441791,2.14886867292922e-32
369,Benjamin Usher,Skipper,27,1.51227558697708,0.15038545114319,-11.1242164748148,9.564248461866919e-29
370,Andrew Liu,Skipper,27,1.5105491445574002,0.842495397441406,-1.9877221414918,0.0468424287470382
371,Arrieta Angueira Salbidegoitia,Skipper,26,1.5098260165683501,0.11796512752606,-14.2022470430353,8.87212578038841e-46
372,Alex Haidar,Skipper,24,1.50821494216405,0.463960268507874,-3.61449260167439,0.0003009364089746
373,Madeline Koelbel,Skipper,26,1.5061088806764602,0.235469840878352,-7.13079438630784,9.97912972001568e-13
374,Gannon Troutman,Skipper,25,1.5019132417470802,0.217902572057588,-7.72493248939107,1.11912639729651e-14
375,Posie Cabaniss,Skipper,27,1.4990694634355202,0.709861432997023,-2.37528954010405,0.017535189086397
376,Samantha Jensen,Skipper,24,1.49156346571866,0.118373447184016,-14.3075366539351,1.96345787728782e-46
377,Sabina Van Mell,Skipper,19,1.4876530991246402,0.62100325356268,-2.73354896499047,0.0062655806529213
378,Max Kleha,Skipper,25,1.48559653115844,0.150672096318293,-11.2801202779298,1.6452088533743998e-29
379,Julia Conneely,Skipper,26,1.48084936331071,0.121264630212534,-14.0547704129291,7.20150803103239e-45
380,Maria Skouloudi,Skipper,27,1.4807701658109702,0.208963929355313,-8.15655476810795,3.44716232648377e-16
381,Katie Nelson,Skipper,24,1.4780432984070002,0.133193764324431,-12.8170609968749,1.31594667066089e-37
382,Peter Taboada,Skipper,25,1.4757960962174201,0.162729760321564,-10.5045309509541,8.233106069914579e-26
383,Charlie Herrick,Skipper,26,1.4746898466370801,0.14489593521547,-11.8050658286301,3.67503249223377e-32
384,Ryan Mckinney,Skipper,24,1.47455041895745,0.145176441740462,-11.7832167581112,4.76396264002103e-32
385,Sidney Moyer,Skipper,27,1.4692334720925602,0.143097508861675,-11.9915604521306,3.93423045030468e-33
386,Kaitlyn Hamilton,Skipper,26,1.46853159290498,0.207785221125135,-8.26172476539038,1.4358247454328896e-16
387,Porter Bell,Skipper,26,1.46811323481539,0.116076582717186,-14.7926707105499,1.63341703557696e-49
388,Nicole Giuliani,Skipper,24,1.46524124604236,0.422893345825207,-4.06711212435383,4.75993439083858e-05
389,Morgan Carew,Skipper,25,1.46156649802882,0.213312229170285,-8.08031217353154,6.46011859874973e-16
390,Seth Rizika,Skipper,24,1.4545148760827402,0.21890295153495,-7.90615664128021,2.65457116594726e-15
391,Will Glasson,Skipper,25,1.4535304883796,0.258709236819936,-6.6934811955797,2.17923046698258e-11
392,Oliver Keeves,Skipper,28,1.4529658601811701,0.208491067874354,-8.30841367755558,9.698989375305651e-17
393,Timothy Hesse,Skipper,27,1.4411088215312502,0.224641871722296,-7.76385571066384,8.23856215107502e-15
394,Celia Houston,Skipper,25,1.43771115905713,0.177746994421851,-9.8313040216711,8.25429413332723e-23
395,Avery Canavan,Skipper,25,1.4314288911722102,0.112609307862814,-15.5739080744634,1.09507088462791e-54
396,Ella Marsden,Skipper,24,1.4300380080966102,0.510174842836224,-3.44030662567078,0.0005810554891797
397,Dylan Balunas,Skipper,28,1.42232879301568,0.22445300948205,-7.85405867895892,4.0278569100202e-15
398,Toby Sullivan,Skipper,24,1.4174595136577102,0.169576416077808,-10.424423557152,1.9181892450093304e-25
399,William Wiegand,Skipper,25,1.4163891304432301,0.146262015839101,-12.0934116733302,1.14434050504404e-33
400,Nate Bonham,Skipper,28,1.40675561090815,0.619029922944461,-2.87294720873781,0.0040666206389567
401,Brayden Benesch,Skipper,28,1.3981146622393401,0.20955142083782,-8.52812751530029,1.48735540816122e-17
402,Peter Cotoia,Skipper,26,1.3925824011560801,0.40495586928449,-4.42668852328991,9.56907524482066e-06
403,Agija Elerte,Skipper,26,1.39205741257219,0.154493582848922,-11.6065564311362,3.8167910080983804e-31
404,Caylin Schnoor,Skipper,25,1.38292547251933,0.113992102520439,-15.8104850054339,2.6343099203401496e-56
405,Joey Richardson,Skipper,28,1.3824985929403701,0.211426064545311,-8.52637214381821,1.51008914698542e-17
406,Alex Heim,Skipper,24,1.3736307161098802,0.197334323926102,-9.18018288964843,4.30359877152764e-20
407,Owen Grainger,Skipper,28,1.3604552686531202,0.222132580448455,-8.21464653145252,2.12790113689197e-16
408,Abe Weston,Skipper,25,1.35886859470283,0.166904806668723,-10.9423289952262,7.23178907734183e-28
409,Lily Flack,Skipper,25,1.3570394894714801,0.13089288362221,-13.9668128632696,2.48500763777424e-44
410,Christine Reimer,Skipper,24,1.3527513806941802,0.151203405946574,-12.1190690645548,8.370450184168339e-34
411,Sophia Peck,Skipper,26,1.3526827557740901,0.321385729936293,-5.70191198204657,1.18471000646247e-08
412,Griffin Richardson,Skipper,25,1.3489176137468601,0.137813867179925,-13.324336106267,1.6711273890372899e-40
413,Ryan Potter,Skipper,24,1.3470014847626102,0.132895624928671,-13.8318655439607,1.63718806404456e-43
414,Jordan Byrd,Skipper,24,1.34675955439627,0.142360026010275,-12.9139927638651,3.75323183768124e-38
415,Gavin Sanborn,Skipper,25,1.3439118915729302,0.140030831803608,-13.1491328364462,1.72137247257789e-39
416,Christofor Tella,Skipper,25,1.3367307579496202,0.298328550442536,-6.19607187935923,5.78896976921448e-10
417,William Carroll,Skipper,25,1.3358922718263202,0.324630397276183,-5.69664345621025,1.22189083020354e-08
418,Megan Geith,Skipper,24,1.33474483391314,0.149875054217092,-12.3466248329967,5.07982111514129e-35
419,Gavin Dempsey,Skipper,26,1.3335790473024902,0.174114771198363,-10.6344616261457,2.06015097122055e-26
420,Matias Martin,Skipper,27,1.3324285063314,0.184246647725038,-10.0559082984794,8.65198602146311e-24
421,Alvaro Nadal-Alvarez,Skipper,26,1.330246027137,0.167052282972833,-11.1040079190135,1.19941874003598e-28
422,Lars Osell,Skipper,24,1.3280968427474802,0.523803747353976,-3.5454100257785,0.0003920027897327
423,Liam Lawless,Skipper,25,1.3276637643598102,0.179333791249063,-10.3579594389829,3.850896211398e-25
424,Meredith Broadus,Skipper,25,1.32579434555397,0.122483035205244,-15.1808905738405,4.73311558922885e-52
425,John Vail,Skipper,24,1.3218319368488,0.179314694401886,-10.3915854164834,2.7081358249732103e-25
426,Sophia Hubbard,Skipper,28,1.3126975785146802,0.180028668708987,-10.4011118621823,2.45056878465813e-25
427,Mercy Tangredi,Skipper,25,1.3122638903993902,0.148748329152672,-12.5912809940533,2.35815097611834e-36
428,Parker Brown,Skipper,26,1.3092046539016502,0.574000059831224,-3.26827709182917,0.001082043736943
429,Zachary York,Skipper,24,1.3089092591050802,0.212662815060623,-8.82282424652698,1.1160844574004e-18
430,Charlotte West,Skipper,28,1.30890267789757,0.23168467271936,-8.09847798836396,5.56510302766794e-16
431,Henry Haddon,Skipper,25,1.3071799051827002,0.223520341562013,-8.40199143330711,4.38969868855558e-17
432,Scott Opert,Skipper,28,1.3047729433433701,0.489825819433215,-3.83896250914073,0.0001235552930646
433,Adam Strobridge,Skipper,26,1.3002966865812902,0.149716766830749,-12.5897670212592,2.40381801695974e-36
434,Grace Ivancich,Skipper,28,1.2997646356057402,0.196301180777695,-9.60478819883451,7.631466702848219e-22
435,Cooper Smith,Skipper,27,1.29679590935557,0.154382320764093,-12.2319704837619,2.09786970762029e-34
